id,aoi,obj_type,name,info,simplified,damage_gra,damage_class,damage_percent,det_method,notation,or_src_id,dmg_src_id,centroid_lat,centroid_lon,google_maps_url
ems_00236,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6049997,-67.0364037,"https://www.google.com/maps/search/?api=1&query=10.6049997,-67.0364037"
ems_00237,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60516183,-67.03588201,"https://www.google.com/maps/search/?api=1&query=10.60516183,-67.03588201"
ems_00238,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6052601,-67.0359124,"https://www.google.com/maps/search/?api=1&query=10.6052601,-67.0359124"
ems_00239,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60533464,-67.03642294,"https://www.google.com/maps/search/?api=1&query=10.60533464,-67.03642294"
ems_00240,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60541475,-67.03354132,"https://www.google.com/maps/search/?api=1&query=10.60541475,-67.03354132"
ems_00241,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60509239,-67.03139218,"https://www.google.com/maps/search/?api=1&query=10.60509239,-67.03139218"
ems_00242,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60511359,-67.03151069,"https://www.google.com/maps/search/?api=1&query=10.60511359,-67.03151069"
ems_00243,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60515846,-67.03103871,"https://www.google.com/maps/search/?api=1&query=10.60515846,-67.03103871"
ems_00244,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.605218,-67.03120521,"https://www.google.com/maps/search/?api=1&query=10.605218,-67.03120521"
ems_00245,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60527043,-67.03114194,"https://www.google.com/maps/search/?api=1&query=10.60527043,-67.03114194"
ems_00246,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60529406,-67.03106535,"https://www.google.com/maps/search/?api=1&query=10.60529406,-67.03106535"
ems_00247,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60534885,-67.03119845,"https://www.google.com/maps/search/?api=1&query=10.60534885,-67.03119845"
ems_00248,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60541325,-67.0311253,"https://www.google.com/maps/search/?api=1&query=10.60541325,-67.0311253"
ems_00249,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60544645,-67.031166,"https://www.google.com/maps/search/?api=1&query=10.60544645,-67.031166"
ems_00250,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6061983,-67.03015925,"https://www.google.com/maps/search/?api=1&query=10.6061983,-67.03015925"
ems_00251,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6055312,-67.0364596,"https://www.google.com/maps/search/?api=1&query=10.6055312,-67.0364596"
ems_00252,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60555716,-67.03641434,"https://www.google.com/maps/search/?api=1&query=10.60555716,-67.03641434"
ems_00253,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60561522,-67.03634531,"https://www.google.com/maps/search/?api=1&query=10.60561522,-67.03634531"
ems_00254,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60562606,-67.03641962,"https://www.google.com/maps/search/?api=1&query=10.60562606,-67.03641962"
ems_00255,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60565284,-67.03603667,"https://www.google.com/maps/search/?api=1&query=10.60565284,-67.03603667"
ems_00256,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60567245,-67.03650505,"https://www.google.com/maps/search/?api=1&query=10.60567245,-67.03650505"
ems_00257,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60583043,-67.03594667,"https://www.google.com/maps/search/?api=1&query=10.60583043,-67.03594667"
ems_00258,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60600427,-67.03711169,"https://www.google.com/maps/search/?api=1&query=10.60600427,-67.03711169"
ems_00259,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.60606614,-67.03387809,"https://www.google.com/maps/search/?api=1&query=10.60606614,-67.03387809"
ems_00260,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60609526,-67.03515701,"https://www.google.com/maps/search/?api=1&query=10.60609526,-67.03515701"
ems_00261,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60609736,-67.03524235,"https://www.google.com/maps/search/?api=1&query=10.60609736,-67.03524235"
ems_00262,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60620515,-67.0361149,"https://www.google.com/maps/search/?api=1&query=10.60620515,-67.0361149"
ems_00263,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60620867,-67.03601487,"https://www.google.com/maps/search/?api=1&query=10.60620867,-67.03601487"
ems_00264,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60631397,-67.03610818,"https://www.google.com/maps/search/?api=1&query=10.60631397,-67.03610818"
ems_00265,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60634745,-67.03524365,"https://www.google.com/maps/search/?api=1&query=10.60634745,-67.03524365"
ems_00266,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60639539,-67.03486627,"https://www.google.com/maps/search/?api=1&query=10.60639539,-67.03486627"
ems_00267,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60648684,-67.03531626,"https://www.google.com/maps/search/?api=1&query=10.60648684,-67.03531626"
ems_00268,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60651892,-67.03554237,"https://www.google.com/maps/search/?api=1&query=10.60651892,-67.03554237"
ems_00269,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60660485,-67.03509407,"https://www.google.com/maps/search/?api=1&query=10.60660485,-67.03509407"
ems_00270,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60699193,-67.0347326,"https://www.google.com/maps/search/?api=1&query=10.60699193,-67.0347326"
ems_00271,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60703622,-67.03444943,"https://www.google.com/maps/search/?api=1&query=10.60703622,-67.03444943"
ems_00272,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60704429,-67.03480856,"https://www.google.com/maps/search/?api=1&query=10.60704429,-67.03480856"
ems_00273,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60706035,-67.03453005,"https://www.google.com/maps/search/?api=1&query=10.60706035,-67.03453005"
ems_00274,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.6070816,-67.03489128,"https://www.google.com/maps/search/?api=1&query=10.6070816,-67.03489128"
ems_00275,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60708405,-67.03459346,"https://www.google.com/maps/search/?api=1&query=10.60708405,-67.03459346"
ems_00276,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60709746,-67.03475014,"https://www.google.com/maps/search/?api=1&query=10.60709746,-67.03475014"
ems_00277,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60710266,-67.03466027,"https://www.google.com/maps/search/?api=1&query=10.60710266,-67.03466027"
ems_00278,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60713912,-67.03443415,"https://www.google.com/maps/search/?api=1&query=10.60713912,-67.03443415"
ems_00279,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60715681,-67.03473047,"https://www.google.com/maps/search/?api=1&query=10.60715681,-67.03473047"
ems_00280,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60716073,-67.03484427,"https://www.google.com/maps/search/?api=1&query=10.60716073,-67.03484427"
ems_00281,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60631437,-67.02961002,"https://www.google.com/maps/search/?api=1&query=10.60631437,-67.02961002"
ems_00282,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60651793,-67.02976074,"https://www.google.com/maps/search/?api=1&query=10.60651793,-67.02976074"
ems_00283,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.60735842,-67.02999636,"https://www.google.com/maps/search/?api=1&query=10.60735842,-67.02999636"
ems_00284,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,2,3,10.60739381,-67.02955211,"https://www.google.com/maps/search/?api=1&query=10.60739381,-67.02955211"
ems_00285,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60806533,-67.03254219,"https://www.google.com/maps/search/?api=1&query=10.60806533,-67.03254219"
ems_00286,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6081439,-67.03241215,"https://www.google.com/maps/search/?api=1&query=10.6081439,-67.03241215"
ems_00287,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.6081553,-67.0325796,"https://www.google.com/maps/search/?api=1&query=10.6081553,-67.0325796"
ems_00288,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60816788,-67.02973159,"https://www.google.com/maps/search/?api=1&query=10.60816788,-67.02973159"
ems_00289,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6081776,-67.02987783,"https://www.google.com/maps/search/?api=1&query=10.6081776,-67.02987783"
ems_00290,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60821697,-67.02943821,"https://www.google.com/maps/search/?api=1&query=10.60821697,-67.02943821"
ems_00291,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60719474,-67.03543612,"https://www.google.com/maps/search/?api=1&query=10.60719474,-67.03543612"
ems_00292,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Destroyed,destroyed,100,Photo-interpretation,Building point,978,3,10.60722557,-67.03477724,"https://www.google.com/maps/search/?api=1&query=10.60722557,-67.03477724"
ems_00293,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60723026,-67.03489427,"https://www.google.com/maps/search/?api=1&query=10.60723026,-67.03489427"
ems_00294,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60723271,-67.03446502,"https://www.google.com/maps/search/?api=1&query=10.60723271,-67.03446502"
ems_00295,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.6073009,-67.0355756,"https://www.google.com/maps/search/?api=1&query=10.6073009,-67.0355756"
ems_00296,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60731325,-67.0354522,"https://www.google.com/maps/search/?api=1&query=10.60731325,-67.0354522"
ems_00297,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.60776625,-67.03459815,"https://www.google.com/maps/search/?api=1&query=10.60776625,-67.03459815"
ems_00298,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60782411,-67.03429593,"https://www.google.com/maps/search/?api=1&query=10.60782411,-67.03429593"
ems_00299,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60783671,-67.03454496,"https://www.google.com/maps/search/?api=1&query=10.60783671,-67.03454496"
ems_00300,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Damaged,damaged,70,Photo-interpretation,Building point,978,3,10.60790493,-67.03446328,"https://www.google.com/maps/search/?api=1&query=10.60790493,-67.03446328"
ems_00301,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60747467,-67.02926625,"https://www.google.com/maps/search/?api=1&query=10.60747467,-67.02926625"
ems_00302,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60752422,-67.02929414,"https://www.google.com/maps/search/?api=1&query=10.60752422,-67.02929414"
ems_00303,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Damaged,damaged,70,Photo-interpretation,Building point,2,3,10.60754463,-67.02878299,"https://www.google.com/maps/search/?api=1&query=10.60754463,-67.02878299"
ems_00304,EMSR884_AOI12_GRA_MONIT01,995-Unclassified,Unknown,997-Not Applicable,Unclassified,Possibly damaged,possibly-damaged,35,Photo-interpretation,Building point,978,3,10.6075756,-67.02861545,"https://www.google.com/maps/search/?api=1&query=10.6075756,-67.02861545"
ems_00305,EMSR884_AOI12_GRA_MONIT01,12-Non-residential Buildings,Unknown,127-Other non-residential buildings,Not Applicable,Destroyed,destroyed,100,Photo-interpretation,Building point,2,3,10.60758592,-67.02869159,"https://www.google.com/maps/search/?api=1&query=10.60758592,-67.02869159"
